mode,pattern,injection_rate,offered_load,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,average_link_utilization,adaptive_hops,escape_hops,escape_transitions,escape_hop_fraction,sim_ticks,sim_freq
mesh3d_xyz,torus3d_tornado,0.86,0.43,275200.0,274926.0,274565.0,0.9990043604651163,0.9986869193892175,0.4290078125,2.0,11.996667,13.996667,4.498334,178.5645,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_tornado,0.88,0.44,281600.0,281283.0,280907.0,0.9988742897727273,0.9986632679543378,0.4389171875,2.0,11.997205,13.997205,4.498603,182.6996,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_tornado,0.9,0.45,288000.0,287669.0,287287.0,0.9988506944444444,0.998672084930945,0.4488859375,2.0,11.996446,13.996446,4.498223,186.837,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_tornado,0.92,0.46,294400.0,294137.0,293751.0,0.9991066576086957,0.9986876863502382,0.4589859375,2.0,11.997355,13.997355,4.498677,191.0516,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_tornado,0.94,0.47,300800.0,300672.0,300279.0,0.9995744680851064,0.9986929278416348,0.4691859375,2.0,11.998078,13.998078,4.499039,195.3068,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_tornado,0.96,0.48,307200.0,306998.0,306597.0,0.9993424479166667,0.998693802565489,0.4790578125,2.0,11.998464,13.998464,4.499232,199.4218,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_tornado,0.98,0.49,313600.0,313232.0,312827.0,0.9988265306122449,0.998707028656076,0.4887921875,2.0,11.998782,13.998782,4.499391,203.4772,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_tornado,1.0,0.5,320000.0,319602.0,319187.0,0.99875625,0.9987015100030663,0.4987296875,2.0,11.99932,13.99932,4.49966,207.6238,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.02,0.01,6400.0,6392.0,6388.0,0.99875,0.9993742177722152,0.00998125,2.0,9.0,11.0,3.0,3.1951,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.04,0.02,12800.0,12607.0,12593.0,0.984921875,0.9988895058300944,0.0196765625,2.0,9.0,11.0,3.0,6.3006,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.06,0.03,19200.0,19104.0,19078.0,0.995,0.9986390284757118,0.029809375,2.0,9.0,11.0,3.0,9.5469,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.08,0.04,25600.0,25466.0,25429.0,0.994765625,0.9985470823843556,0.0397328125,2.0,9.0,11.0,3.0,12.7258,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.1,0.05,32000.0,31948.0,31904.0,0.998375,0.9986227619882309,0.04985,2.0,9.0,11.0,3.0,15.9658,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.12,0.06,38400.0,38292.0,38241.0,0.9971875,0.9986681291131306,0.0597515625,2.0,9.0,11.0,3.0,19.1365,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.14,0.07,44800.00000000001,44569.0,44513.0,0.9948437499999998,0.9987435212816083,0.0695515625,2.0,9.0,11.0,3.0,22.2739,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.16,0.08,51200.0,50975.0,50913.0,0.99560546875,0.9987837175085826,0.0795515625,2.0,9.0,11.0,3.0,25.476,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.18,0.09,57600.0,57392.0,57325.0,0.9963888888888889,0.9988325899080012,0.0895703125,2.0,9.0,11.0,3.0,28.6835,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.2,0.1,64000.0,63806.0,63730.0,0.99696875,0.9988088894461336,0.099578125,2.0,9.0,11.0,3.0,31.8884,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.22,0.11,70400.0,70137.0,70057.0,0.9962642045454545,0.9988593752227782,0.1094640625,2.0,9.0,11.0,3.0,35.0534,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.24,0.12,76800.0,76496.0,76408.0,0.9960416666666667,0.9988496130516629,0.1193875,2.0,9.0,11.0,3.0,38.2315,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.26,0.13,83200.0,82939.0,82848.0,0.9968629807692307,0.9989028080878718,0.12945,2.0,9.0,11.0,3.0,41.452,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.28,0.14,89600.00000000001,89320.0,89223.0,0.9968749999999998,0.9989140170174653,0.1394109375,2.0,9.0,11.0,3.0,44.6407,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.3,0.15,96000.0,95810.0,95708.0,0.9980208333333334,0.9989353929652437,0.14954375,2.0,9.0,11.0,3.0,47.8846,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.32,0.16,102400.0,102153.0,102045.0,0.997587890625,0.9989427623270976,0.1594453125,2.0,9.0,11.0,3.0,51.0546,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.34,0.17,108800.00000000001,108533.0,108421.0,0.9975459558823528,0.9989680557986972,0.1694078125,2.0,9.0,11.0,3.0,54.2439,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.36,0.18,115200.0,114873.0,114755.0,0.9971614583333334,0.9989727786337956,0.1793046875,2.0,9.0,11.0,3.0,57.4133,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.38,0.19,121600.0,121234.0,121109.0,0.9969901315789473,0.9989689361070326,0.1892328125,2.0,9.0,11.0,3.0,60.5924,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.4,0.2,128000.0,127637.0,127504.0,0.9971640625,0.9989579824032216,0.199225,2.0,9.0,11.0,3.0,63.7927,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.42,0.21,134400.0,133970.0,133834.0,0.9968005952380953,0.9989848473538852,0.209115625,2.0,9.0,11.0,3.0,66.9588,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.44,0.22,140800.0,140415.0,140271.0,0.997265625,0.998974468539686,0.2191734375,2.0,9.0,11.0,3.0,70.1791,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.46,0.23,147200.0,146736.0,146587.0,0.9968478260869565,0.9989845709301057,0.2290421875,2.0,9.0,11.0,3.0,73.3386,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.48,0.24,153600.0,153087.0,152933.0,0.99666015625,0.9989940360709924,0.2389578125,2.0,9.0,11.0,3.0,76.5131,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.5,0.25,160000.0,159452.0,159293.0,0.996575,0.9990028347088779,0.2488953125,2.0,9.0,11.0,3.0,79.6943,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.52,0.26,166400.0,166081.0,165916.0,0.9980829326923077,0.9990065088721768,0.25924375,2.0,9.0,11.0,3.0,83.0078,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.54,0.27,172800.0,172452.0,172279.0,0.9979861111111111,0.9989968223041774,0.2691859375,2.0,9.0,11.0,3.0,86.1911,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.56,0.28,179200.00000000003,178841.0,178660.0,0.9979966517857142,0.9989879278241567,0.27915625,2.0,9.0,11.0,3.0,89.3847,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.58,0.29,185600.0,185159.0,184973.0,0.997623922413793,0.9989954579577552,0.2890203125,2.0,9.0,11.0,3.0,92.5428,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.6,0.3,192000.0,191507.0,191314.0,0.9974322916666667,0.998992203940326,0.298928125,2.0,9.0,11.0,3.0,95.7154,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.62,0.31,198400.0,197905.0,197708.0,0.9975050403225807,0.9990045729011394,0.30891875,2.0,9.0,11.0,3.0,98.9135,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.64,0.32,204800.0,204392.0,204189.0,0.9980078125,0.9990068104426788,0.3190453125,2.0,9.0,11.0,3.0,102.1562,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.66,0.33,211200.0,210823.0,210617.0,0.9982149621212121,0.9990228770105728,0.3290890625,2.0,9.0,11.0,3.0,105.3709,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.68,0.34,217600.00000000003,217326.0,217105.0,0.9987408088235292,0.9989830945215943,0.3392265625,2.0,9.0,11.0,3.0,108.6202,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.7,0.35,224000.0,223725.0,223498.0,0.9987723214285714,0.9989853614929043,0.349215625,2.0,9.0,11.0,3.0,111.8189,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.72,0.36,230400.0,230024.0,229791.0,0.9983680555555555,0.9989870622195944,0.3590484375,2.0,9.0,11.0,3.0,114.9676,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.74,0.37,236800.0,236386.0,236141.0,0.9982516891891892,0.9989635596016685,0.3689703125,2.0,9.0,11.0,3.0,118.1459,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.76,0.38,243200.0,242927.0,242680.0,0.9988774671052632,0.9989832336463217,0.3791875,2.0,9.0,11.0,3.0,121.4156,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.78,0.39,249600.0,249467.0,249212.0,0.9994671474358975,0.9989778207137617,0.38939375,2.0,9.0,11.0,3.0,124.6838,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.8,0.4,256000.0,255852.0,255590.0,0.999421875,0.9989759704829354,0.399359375,2.0,9.0,11.0,3.0,127.875,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.82,0.41,262400.0,262163.0,261896.0,0.9990967987804878,0.9989815496465939,0.4092125,2.0,9.0,11.0,3.0,131.0292,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.84,0.42,268800.0,268553.0,268280.0,0.9990811011904762,0.9989834408850394,0.4191875,2.0,9.0,11.0,3.0,134.2227,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.86,0.43,275200.0,274926.0,274649.0,0.9990043604651163,0.9989924561518372,0.4291390625,2.0,9.0,11.0,3.0,137.4085,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.88,0.44,281600.0,281283.0,280995.0,0.9988742897727273,0.9989761201352375,0.4390546875,2.0,9.0,11.0,3.0,140.585,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.9,0.45,288000.0,287669.0,287377.0,0.9988506944444444,0.9989849445021883,0.4490265625,2.0,9.0,11.0,3.0,143.7769,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.92,0.46,294400.0,294137.0,293841.0,0.9991066576086957,0.9989936662167629,0.4591265625,2.0,9.0,11.0,3.0,147.0097,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.94,0.47,300800.0,300672.0,300369.0,0.9995744680851064,0.9989922573435505,0.4693265625,2.0,9.0,11.0,3.0,150.2757,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.96,0.48,307200.0,306998.0,306689.0,0.9993424479166667,0.9989934787848781,0.4792015625,2.0,9.0,11.0,3.0,153.4373,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,0.98,0.49,313600.0,313232.0,312920.0,0.9988265306122449,0.999003933186903,0.4889375,2.0,9.0,11.0,3.0,156.5535,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_dor,torus3d_tornado,1.0,0.5,320000.0,319602.0,319283.0,0.99875625,0.9990018835927185,0.4988796875,2.0,9.0,11.0,3.0,159.7374,0.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.02,0.01,6400.0,6392.0,6388.0,0.99875,0.9993742177722152,0.00998125,2.0,9.018472,11.018472,3.0,3.1951,19170.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.04,0.02,12800.0,12607.0,12593.0,0.984921875,0.9988895058300944,0.0196765625,2.0,9.035337,11.035337,3.0,6.3006,37802.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.06,0.03,19200.0,19104.0,19078.0,0.995,0.9986390284757118,0.029809375,2.0,9.054932,11.054932,3.0,9.5468,57280.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.08,0.04,25600.0,25466.0,25429.0,0.994765625,0.9985470823843556,0.0397328125,2.0,9.077746,11.077746,3.0,12.7258,76353.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.1,0.05,32000.0,31948.0,31904.0,0.998375,0.9986227619882309,0.04985,2.0,9.094471,11.094471,3.0,15.9655,95794.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.12,0.06,38400.0,38292.0,38241.0,0.9971875,0.9986681291131306,0.0597515625,2.000026,9.110902,11.110928,3.0,19.1358,114819.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.14,0.07,44800.00000000001,44569.0,44513.0,0.9948437499999998,0.9987435212816083,0.0695515625,2.000022,9.133377,11.133399,3.0,22.2736,133642.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.16,0.08,51200.0,50975.0,50913.0,0.99560546875,0.9987837175085826,0.0795515625,2.0,9.146996,11.146996,3.0,25.4757,152855.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.18,0.09,57600.0,57392.0,57325.0,0.9963888888888889,0.9988325899080012,0.0895703125,2.0,9.169874,11.169874,3.0,28.6832,172099.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.2,0.1,64000.0,63806.0,63730.0,0.99696875,0.9988088894461336,0.099578125,2.000031,9.193159,11.19319,3.0,31.8873,191327.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.22,0.11,70400.0,70137.0,70057.0,0.9962642045454545,0.9988593752227782,0.1094640625,2.0,9.211414,11.211414,3.0,35.0527,210319.0,0.0,0.0,0.0,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.24,0.12,76800.0,76496.0,76408.0,0.9960416666666667,0.9988496130516629,0.1193875,2.000013,9.233431,11.233444,3.0,38.2301,229387.0,1.0,1.0,4.3594259507908e-06,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.26,0.13,83200.0,82939.0,82848.0,0.9968629807692307,0.9989028080878718,0.12945,2.000048,9.255275,11.255323,3.000024,41.4511,248707.0,5.0,3.0,2.0103573611245136e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.28,0.14,89600.00000000001,89320.0,89223.0,0.9968749999999998,0.9989140170174653,0.1394109375,2.000078,9.27828,11.278359,3.0,44.6386,267837.0,4.0,4.0,1.4934233369797753e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.3,0.15,96000.0,95810.0,95708.0,0.9980208333333334,0.9989353929652437,0.14954375,2.000073,9.298857,11.29893,3.000042,47.8832,287295.0,12.0,8.0,4.1767168916872895e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.32,0.16,102400.0,102153.0,102045.0,0.997587890625,0.9989427623270976,0.1594453125,2.000176,9.32125,11.321427,3.000078,51.0532,306311.0,20.0,12.0,6.528885421325299e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.34,0.17,108800.00000000001,108533.0,108420.0,0.9975459558823528,0.9989588420111856,0.16940625,2.000166,9.348109,11.348275,3.000018,54.2417,325445.0,15.0,13.0,4.608861304000492e-05,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.36,0.18,115200.0,114873.0,114755.0,0.9971614583333334,0.9989727786337956,0.1793046875,2.000244,9.375391,11.375635,3.000157,57.4132,344448.0,45.0,27.0,0.0001306267471327429,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.38,0.19,121600.0,121234.0,121107.0,0.9969901315789473,0.9989524390847452,0.1892296875,2.000272,9.395691,11.395964,3.000165,60.5916,363506.0,64.0,44.0,0.00017603212586297,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.4,0.2,128000.0,127637.0,127504.0,0.9971640625,0.9989579824032216,0.199225,2.000455,9.425344,11.425798,3.000188,63.7925,382695.0,84.0,60.0,0.0002194477753481774,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.42,0.21,134400.0,133970.0,133831.0,0.9968005952380953,0.9989624542808091,0.2091109375,2.000523,9.450157,11.45068,3.000329,66.9599,401679.0,117.0,73.0,0.00029119254547083594,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.44,0.22,140800.0,140415.0,140266.0,0.997265625,0.998938859808425,0.219165625,2.00062,9.476944,11.477564,3.000356,70.1799,420965.0,153.0,103.0,0.00036331859478815916,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.46,0.23,147200.0,146736.0,146586.0,0.9968478260869565,0.9989777559699051,0.229040625,2.000955,9.506801,11.507757,3.000559,73.3437,439875.0,232.0,150.0,0.0005271445353061869,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.48,0.24,153600.0,153087.0,152931.0,0.99666015625,0.9989809716043818,0.2389546875,2.001059,9.53755,11.538609,3.000536,76.5169,458879.0,274.0,191.0,0.0005967509740761794,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.5,0.25,160000.0,159452.0,159289.0,0.996575,0.9989777487896044,0.2488890625,2.001287,9.565431,11.566718,3.000741,79.7024,477902.0,378.0,260.0,0.0007903320230827131,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.52,0.26,166400.0,166081.0,165906.0,0.9980829326923077,0.9989462972886723,0.259228125,2.002001,9.596808,11.598809,3.000832,83.0162,497718.0,463.0,325.0,0.0009293810883995977,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.54,0.27,172800.0,172452.0,172277.0,0.9979861111111111,0.9989852248741679,0.2691828125,2.002171,9.627652,11.629823,3.001347,86.2092,516679.0,694.0,462.0,0.0013413919937839817,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.56,0.28,179200.00000000003,178841.0,178653.0,0.9979966517857142,0.9989487869112788,0.2791453125,2.003028,9.658741,11.661769,3.001399,89.4042,535729.0,826.0,576.0,0.0015394507552813784,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.58,0.29,185600.0,185159.0,184966.0,0.997623922413793,0.9989576526120794,0.289009375,2.003401,9.696052,11.699453,3.001665,92.5674,554540.0,1018.0,709.0,0.0018323919374754751,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.6,0.3,192000.0,191507.0,191311.0,0.9974322916666667,0.9989765387166004,0.2989234375,2.003957,9.723382,11.727339,3.00185,95.7445,573447.0,1192.0,837.0,0.002074345806671667,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.62,0.31,198400.0,197905.0,197699.0,0.9975050403225807,0.9989590965362168,0.3089046875,2.005023,9.763125,11.768148,3.003116,98.9681,592350.0,1741.0,1120.0,0.0029305274781136225,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.64,0.32,204800.0,204391.0,204181.0,0.9980029296875,0.9989725575000856,0.3190328125,2.006298,9.800657,11.806956,3.003193,102.2123,611556.0,2019.0,1360.0,0.0032905512773499573,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.66,0.33,211200.0,210823.0,210603.0,0.9982149621212121,0.9989564705938156,0.3290671875,2.00801,9.841189,11.8492,3.003666,105.4398,630477.0,2515.0,1731.0,0.00397319397401547,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.68,0.34,217600.00000000003,217326.0,217095.0,0.9987408088235292,0.998937080699042,0.3392109375,2.008678,9.876303,11.884981,3.004855,108.7167,649610.0,3155.0,2084.0,0.004833286098366181,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.7,0.35,224000.0,223725.0,223487.0,0.9987723214285714,0.9989361939881551,0.3491984375,2.010654,9.918121,11.928774,3.005235,111.9263,668372.0,3703.0,2514.0,0.005509801733437489,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.72,0.36,230400.0,230024.0,229780.0,0.9983680555555555,0.9989392411226654,0.35903125,2.013848,9.954248,11.968096,3.006493,115.1065,686710.0,4575.0,3063.0,0.006618109752128283,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.74,0.37,236800.0,236386.0,236129.0,0.9982516891891892,0.9989127951739951,0.3689515625,2.016131,10.003879,12.02001,3.00681,118.2952,705197.0,5269.0,3627.0,0.00741625918763178,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.76,0.38,243200.0,242927.0,242664.0,0.9988774671052632,0.998917370238796,0.3791625,2.01889,10.052937,12.071828,3.008753,121.6158,723920.0,6675.0,4495.0,0.009136388833758786,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.78,0.39,249600.0,249467.0,249188.0,0.9994671474358975,0.9988816156044688,0.38935625,2.023609,10.099419,12.123028,3.010057,124.9215,742728.0,7861.0,5289.0,0.010473108452162235,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.8,0.4,256000.0,255851.0,255569.0,0.99941796875,0.9988977959828181,0.3993265625,2.027245,10.152702,12.179947,3.011285,128.1503,760928.0,9186.0,6204.0,0.011928104150814035,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.82,0.41,262400.0,262163.0,261866.0,0.9990967987804878,0.9988671170226157,0.409165625,2.033059,10.20593,12.238989,3.013923,131.3777,778548.0,11247.0,7474.0,0.014240404155508708,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.84,0.42,268800.0,268552.0,268254.0,0.999077380952381,0.9988903452590188,0.419146875,2.039679,10.267709,12.307388,3.015806,134.6284,796326.0,13208.0,8822.0,0.016315559321782656,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.86,0.43,275200.0,274925.0,274627.0,0.999000726744186,0.9989160680185505,0.4291046875,2.048083,10.322412,12.370495,3.018767,137.9079,813808.0,15761.0,10380.0,0.01899902238391261,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.88,0.44,281600.0,281283.0,280961.0,0.9988742897727273,0.9988552454289807,0.4390015625,2.055542,10.38137,12.436911,3.020579,141.1453,831291.0,17972.0,11886.0,0.02116187800481123,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.9,0.45,288000.0,287669.0,287348.0,0.9988506944444444,0.9988841341958987,0.44898125,2.073026,10.460463,12.533489,3.024222,144.4567,848036.0,21555.0,14195.0,0.024787515050178763,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.92,0.46,294400.0,294135.0,293798.0,0.9990998641304348,0.9988542675982117,0.459059375,2.088697,10.534279,12.622976,3.027767,147.8043,864881.0,25288.0,16546.0,0.028408088801115294,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.94,0.47,300800.0,300668.0,300320.0,0.9995611702127659,0.9988425771947796,0.46925,2.113256,10.614345,12.727601,3.031919,151.2129,881551.0,29635.0,19252.0,0.03252354623534602,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.96,0.48,307200.0,306997.0,306652.0,0.9993391927083334,0.9988762105167152,0.47914375,2.14114,10.708311,12.849451,3.036771,154.5454,897074.0,34783.0,22481.0,0.037326542591835446,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,0.98,0.49,313600.0,313231.0,312866.0,0.9988233418367347,0.9988347258093867,0.488853125,2.185434,10.804309,12.989743,3.041609,157.8303,911984.0,40287.0,25882.0,0.04230623425474471,10000.0,2000000000.0
torus3d_adaptive_escape,torus3d_tornado,1.0,0.5,320000.0,319598.0,319231.0,0.99874375,0.9988516824260477,0.4987984375,2.249694,10.906456,13.15615,3.047533,161.2295,926834.0,46698.0,29824.0,0.047967606611801154,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.02,0.01,6400.0,6392.0,6386.0,0.99875,0.9990613266583229,0.009978125,2.0,10.561697,12.561697,3.763232,3.6828,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.04,0.02,12800.0,12607.0,12590.0,0.984921875,0.9986515427936861,0.019671875,2.0,10.600953,12.600953,3.765052,7.2645,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.06,0.03,19200.0,19104.0,19076.0,0.995,0.998534338358459,0.02980625,2.0,10.621881,12.621881,3.757287,10.9918,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.08,0.04,25600.0,25466.0,25427.0,0.994765625,0.9984685462970235,0.0397296875,2.0,10.647422,12.647422,3.751839,14.6378,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.1,0.05,32000.0,31948.0,31902.0,0.998375,0.9985601602604232,0.049846875,2.0,10.678139,12.678139,3.749545,18.3573,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.12,0.06,38400.0,38292.0,38235.0,0.9971875,0.9985114384205578,0.0597421875,2.0,10.720622,12.720622,3.751275,22.0098,0.0,0.0,0.0,0.0,10000.0,2000000000.0
mesh3d_xyz,torus3d_transpose,0.14,0.07,44800.00000000001,44569.0,44507.0,0.9948437499999998,0.9986088985617806,0.0695421875,2.0,10.755274,12.755274,3.748983,25.6082,0.0,0.0,0.0,0.0,10000.0,2000000000.0
