mode,policy,reserve,pool_slots,pair_slots,pattern,link_latency,injection_rate,vcs_per_vnet,sim_cycles,random_seed,deadlock,exit_code,wall_seconds,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,grants_migrated,credits_returned,pool_full_blocks,borrowed_peak,grant_queue_mean,grant_queue_max,return_credit_conflicts,received_east,received_west,received_north,received_south,received_up,received_down,received_dir_total,sim_ticks
PRIV-v3,private,,0,6,torus3d_tornado,1,0.9,3,10000,1,0,0,14.527,288000.0,244037.0,243754.0,0.8473506944444444,0.9988403397845409,0.380865625,761.431775,10.372892,771.804668,3.149897,111237.0,63534.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_tornado,1,0.95,3,10000,1,0,0,14.841,304000.0,244059.0,243777.0,0.8028256578947368,0.9988445416886901,0.3809015625,982.269751,10.361831,992.631581,3.149218,110767.0,63134.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_tornado,1,1.0,3,10000,1,0,0,14.980,320000.0,244037.0,243758.0,0.762615625,0.9988567307416498,0.380871875,1184.363791,10.363709,1194.7275,3.149755,110872.0,63035.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.05,6,10000,1,0,0,14.202,16000.0,15937.0,15919.0,0.9960625,0.9988705528016565,0.0248734375,2.002638,9.086563,11.089202,3.01671,814.0,536.0,342725.0,1854932.0,0.0,1.0,0.529654,4.0,981986.0,45.0,5258.0,44.0,5239.0,41.0,5294.0,15921.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.1,6,10000,1,0,0,14.441,32000.0,31899.0,31861.0,0.99684375,0.9988087400858962,0.0497828125,2.010138,9.18135,11.191488,3.039045,3648.0,2252.0,407234.0,1796870.0,0.0,1.0,0.569173,4.0,982518.0,191.0,10478.0,190.0,10377.0,203.0,10427.0,31866.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.15,6,10000,1,0,0,14.432,48000.0,47896.0,47839.0,0.9978333333333333,0.9988099214965759,0.0747484375,2.023788,9.281339,11.305128,3.063379,9016.0,5363.0,471006.0,1742132.0,0.0,1.0,0.610336,4.0,979907.0,422.0,15180.0,446.0,15724.0,495.0,15580.0,47847.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.2,6,10000,1,0,0,14.575,64000.0,64041.0,63967.0,1.000640625,0.9988444902484346,0.0999484375,2.045195,9.388185,11.43338,3.087608,16933.0,9909.0,527915.0,1689238.0,0.0,1.0,0.652607,5.0,977545.0,698.0,19975.0,807.0,20617.0,946.0,20934.0,63977.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.25,6,10000,1,0,0,15.304,80000.0,79913.0,79809.0,0.9989125,0.998698584710873,0.1247015625,2.074603,9.507938,11.582541,3.113145,27795.0,15777.0,583582.0,1639379.0,0.0,1.0,0.695239,5.0,974295.0,1072.0,24673.0,1259.0,25000.0,1474.0,26346.0,79824.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.3,6,10000,1,0,0,15.229,96000.0,95859.0,95740.0,0.99853125,0.9987585933506504,0.14959375,2.115678,9.666169,11.781847,3.149739,43570.0,23459.0,635244.0,1590320.0,0.0,1.0,0.742051,5.0,971115.0,1496.0,28909.0,1850.0,29427.0,2405.0,31669.0,95756.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.35,6,10000,1,0,0,15.674,112000.0,111637.0,111501.0,0.9967589285714286,0.9987817659019859,0.1742203125,2.170608,9.827544,11.998152,3.179729,61689.0,32429.0,685503.0,1543291.0,0.0,1.0,0.788842,5.0,968128.0,1945.0,32362.0,2447.0,34265.0,3384.0,37119.0,111522.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.4,6,10000,1,0,0,15.592,128000.0,127611.0,127462.0,0.9969609375,0.9988323890573697,0.199159375,2.245689,10.055271,12.30096,3.218496,84959.0,42979.0,737655.0,1497085.0,0.0,1.0,0.836801,5.0,965122.0,2520.0,36335.0,3262.0,38213.0,4625.0,42525.0,127480.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.45,6,10000,1,0,0,16.049,144000.0,143677.0,143511.0,0.9977569444444444,0.9988446306646158,0.2242359375,2.349172,10.325418,12.674589,3.254503,111553.0,54758.0,785815.0,1452564.0,0.0,1.0,0.885524,5.0,962166.0,3106.0,39583.0,4117.0,42246.0,6046.0,48436.0,143534.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.5,6,10000,1,0,0,15.946,160000.0,159650.0,159462.0,0.9978125,0.9988224240526151,0.249159375,2.510887,10.669232,13.180118,3.293073,142258.0,67433.0,829125.0,1410179.0,0.0,1.0,0.935036,5.0,955691.0,3671.0,42146.0,4924.0,46139.0,7770.0,54842.0,159492.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.55,6,10000,1,0,0,16.540,176000.0,175718.0,175501.0,0.9983977272727272,0.9987650667546865,0.2742203125,2.783694,11.154159,13.937852,3.332329,176832.0,80801.0,870390.0,1367839.0,0.0,1.0,0.984696,5.0,949743.0,4078.0,45005.0,5935.0,49743.0,9690.0,61089.0,175540.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.6,6,10000,1,0,0,16.797,192000.0,191707.0,191455.0,0.9984739583333333,0.9986854940090868,0.2991484375,3.329242,11.856896,15.186138,3.371471,213831.0,94451.0,905703.0,1327483.0,0.0,1.0,1.031293,5.0,940697.0,4573.0,47306.0,6783.0,53084.0,11728.0,68019.0,191493.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.65,6,10000,1,0,0,17.641,208000.0,207744.0,207436.0,0.9987692307692307,0.9985174060382008,0.32411875,5.12844,12.955283,18.083722,3.411095,253245.0,107742.0,933067.0,1286461.0,0.0,2.0,1.076338,6.0,927467.0,4904.0,49970.0,7897.0,56470.0,14139.0,74102.0,207482.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.7,6,10000,1,0,0,17.734,224000.0,221715.0,221369.0,0.9897991071428571,0.9984394380172744,0.3458890625,50.984551,14.654789,65.63934,3.44569,288517.0,118364.0,941931.0,1250313.0,0.0,2.0,1.106186,6.0,910332.0,5216.0,52793.0,8482.0,58909.0,16611.0,79405.0,221416.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.75,6,10000,1,0,0,18.266,240000.0,224029.0,223682.0,0.9334541666666667,0.9984510933852314,0.349503125,327.431125,15.017319,342.448445,3.454377,294823.0,119883.0,941544.0,1244755.0,0.0,2.0,1.108616,6.0,907872.0,5275.0,53305.0,8619.0,59192.0,17186.0,80152.0,223729.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.8,6,10000,1,0,0,18.420,256000.0,224043.0,223673.0,0.87516796875,0.998348531308722,0.3494890625,617.772775,15.040215,632.81299,3.454977,295476.0,120457.0,939809.0,1244822.0,0.0,2.0,1.109601,5.0,907243.0,5260.0,53160.0,8692.0,59113.0,17166.0,80333.0,223724.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.85,6,10000,1,0,0,18.700,272000.0,223999.0,223638.0,0.8235257352941177,0.998388385662436,0.349434375,874.918721,15.066988,889.985709,3.455155,295206.0,120077.0,940911.0,1244971.0,0.0,2.0,1.108948,6.0,907826.0,5312.0,53439.0,8660.0,59049.0,17104.0,80131.0,223695.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.9,6,10000,1,0,0,18.050,288000.0,224120.0,223756.0,0.7781944444444444,0.9983758700696056,0.34961875,1104.68092,15.017734,1119.698654,3.455577,295742.0,119975.0,940906.0,1244841.0,0.0,2.0,1.10973,6.0,907514.0,5134.0,53148.0,8569.0,59302.0,17203.0,80448.0,223804.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,0.95,6,10000,1,0,0,17.779,304000.0,224115.0,223760.0,0.7372203947368421,0.9984159917899292,0.349625,1306.476283,15.065257,1321.54154,3.453772,294740.0,120156.0,938175.0,1244831.0,0.0,2.0,1.108505,6.0,906783.0,5261.0,53563.0,8635.0,59034.0,17099.0,80208.0,223800.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_tornado,1,1.0,6,10000,1,0,0,17.694,320000.0,224039.0,223669.0,0.700121875,0.9983485018233432,0.3494828125,1492.422754,15.028667,1507.451422,3.454833,295055.0,120109.0,939697.0,1245220.0,0.0,2.0,1.108486,6.0,908021.0,5190.0,53164.0,8709.0,59272.0,17165.0,80217.0,223717.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.05,3,10000,1,0,0,11.107,16000.0,15937.0,15916.0,0.9960625,0.9986823116019327,0.02486875,2.002639,9.018158,11.020797,2.992209,1.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.1,3,10000,1,0,0,11.103,32000.0,31899.0,31861.0,0.99684375,0.9988087400858962,0.0497828125,2.009824,9.057688,11.067512,2.995135,10.0,6.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.15,3,10000,1,0,0,12.005,48000.0,47896.0,47838.0,0.9978333333333333,0.9987890429263404,0.074746875,2.023099,9.098457,11.121556,2.998746,66.0,42.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.2,3,10000,1,0,0,11.779,64000.0,64041.0,63971.0,1.000640625,0.9989069502350058,0.0999546875,2.043676,9.133576,11.177252,3.001235,170.0,122.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.25,3,10000,1,0,0,11.516,80000.0,79913.0,79815.0,0.9989125,0.9987736663621689,0.1247109375,2.070676,9.159168,11.229844,3.002193,401.0,274.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.3,3,10000,1,0,0,11.391,96000.0,95859.0,95746.0,0.99853125,0.9988211852825504,0.149603125,2.10955,9.188864,11.298415,3.004387,829.0,528.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.35,3,10000,1,0,0,11.509,112000.0,111637.0,111510.0,0.9967589285714286,0.9988623843349427,0.174234375,2.158067,9.206699,11.364765,3.002619,1264.0,844.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.4,3,10000,1,0,0,11.707,128000.0,127612.0,127474.0,0.99696875,0.9989185969971476,0.199178125,2.221802,9.238127,11.459929,3.005836,2248.0,1457.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.45,3,10000,1,0,0,11.940,144000.0,143676.0,143529.0,0.99775,0.9989768646120437,0.2242640625,2.308432,9.263055,11.571487,3.007392,3492.0,2256.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.5,3,10000,1,0,0,12.094,160000.0,159649.0,159491.0,0.99780625,0.9990103289090442,0.2492046875,2.433642,9.296575,11.730217,3.011744,5280.0,3337.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.55,3,10000,1,0,0,12.533,176000.0,175721.0,175547.0,0.9984147727272727,0.9990097939347033,0.2742921875,2.613237,9.335921,11.949159,3.015295,7312.0,4695.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.6,3,10000,1,0,0,12.354,192000.0,191710.0,191510.0,0.9984895833333334,0.9989567576026289,0.299234375,2.895896,9.371443,12.267339,3.01719,10126.0,6432.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.65,3,10000,1,0,0,12.562,208000.0,207773.0,207556.0,0.9989086538461538,0.9989555909574391,0.32430625,3.413238,9.411711,12.824948,3.021652,13815.0,8744.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.7,3,10000,1,0,0,13.020,224000.0,223645.0,223411.0,0.9984151785714286,0.9989536989425205,0.3490796875,4.69463,9.467739,14.162369,3.024909,17948.0,11287.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.75,3,10000,1,0,0,12.977,240000.0,239516.0,239249.0,0.9979833333333333,0.9988852519247149,0.3738265625,11.142772,9.525427,20.668199,3.031444,23484.0,14318.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.8,3,10000,1,0,0,13.235,256000.0,247255.0,246977.0,0.96583984375,0.9988756546884795,0.3859015625,171.348045,9.551893,180.899938,3.030825,26399.0,16230.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.85,3,10000,1,0,0,13.968,272000.0,247398.0,247145.0,0.9095514705882353,0.9989773563246267,0.3861640625,448.964636,9.55223,458.516867,3.030059,26333.0,16204.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.9,3,10000,1,0,0,13.859,288000.0,247553.0,247287.0,0.8595590277777778,0.998925482623923,0.3863859375,699.912794,9.548383,709.461177,3.029751,26205.0,16247.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,0.95,3,10000,1,0,0,13.875,304000.0,247307.0,247059.0,0.8135098684210527,0.9989971978148617,0.3860296875,928.755403,9.560004,938.315406,3.0316,26945.0,16484.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_transpose,1,1.0,3,10000,1,0,0,13.793,320000.0,247453.0,247193.0,0.773290625,0.9989492954217568,0.3862390625,1129.086977,9.553398,1138.640374,3.030668,26411.0,16336.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.05,6,10000,1,0,0,13.192,16000.0,15937.0,15916.0,0.9960625,0.9986823116019327,0.02486875,2.002639,9.064652,11.067291,3.00578,616.0,385.0,332373.0,1855360.0,0.0,1.0,0.526828,4.0,983256.0,2509.0,2544.0,2478.0,2441.0,2471.0,2476.0,14919.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.1,6,10000,1,0,0,13.579,32000.0,31899.0,31861.0,0.99684375,0.9988087400858962,0.0497828125,2.009824,9.147641,11.157465,3.019868,2408.0,1512.0,396675.0,1797688.0,0.0,1.0,0.563764,4.0,984102.0,5080.0,4981.0,4943.0,4899.0,4893.0,5091.0,29887.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.15,6,10000,1,0,0,13.320,48000.0,47896.0,47838.0,0.9978333333333333,0.9987890429263404,0.074746875,2.023203,9.231573,11.254777,3.038129,5950.0,3673.0,447047.0,1744063.0,0.0,1.0,0.601759,4.0,981194.0,7487.0,7443.0,7490.0,7346.0,7573.0,7532.0,44871.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.2,6,10000,1,0,0,13.326,64000.0,64041.0,63971.0,1.000640625,0.9989069502350058,0.0999546875,2.043754,9.316643,11.360398,3.056104,10859.0,6438.0,492872.0,1691940.0,0.0,1.0,0.642636,4.0,974597.0,10003.0,9923.0,9922.0,9991.0,9948.0,10199.0,59986.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.25,6,10000,1,0,0,13.883,80000.0,79913.0,79813.0,0.9989125,0.9987486391450703,0.1247078125,2.070878,9.394297,11.465175,3.070327,17271.0,10144.0,538625.0,1643785.0,0.0,1.0,0.680388,5.0,968653.0,12393.0,12282.0,12549.0,12354.0,12504.0,12715.0,74797.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.3,6,10000,1,0,0,14.081,96000.0,95858.0,95742.0,0.9985208333333333,0.9987898766926078,0.149596875,2.110975,9.490286,11.601262,3.087819,25997.0,14887.0,583268.0,1596165.0,0.0,1.0,0.722066,5.0,960922.0,14558.0,14748.0,14877.0,14917.0,15475.0,15157.0,89732.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.35,6,10000,1,0,0,14.546,112000.0,111636.0,111503.0,0.99675,0.9988086280411337,0.1742234375,2.162238,9.582774,11.745011,3.099737,35552.0,19988.0,621233.0,1552191.0,0.0,1.0,0.759122,5.0,953352.0,16876.0,16989.0,17512.0,17463.0,17740.0,17869.0,104449.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.4,6,10000,1,0,0,14.385,128000.0,127612.0,127467.0,0.99696875,0.9988637432216406,0.1991671875,2.231252,9.706112,11.937364,3.115222,46901.0,25957.0,655443.0,1507919.0,0.0,1.0,0.800101,5.0,942325.0,19097.0,19216.0,20068.0,19799.0,20681.0,20601.0,119462.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.45,6,10000,1,0,0,15.110,144000.0,143674.0,143521.0,0.9977361111111112,0.998935089160182,0.2242515625,2.323458,9.844622,12.16808,3.130803,60571.0,32787.0,689028.0,1464570.0,0.0,1.0,0.840763,6.0,931187.0,21129.0,21377.0,22255.0,22426.0,23525.0,23797.0,134509.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.5,6,10000,1,0,0,15.312,160000.0,159649.0,159478.0,0.99780625,0.9989289002749783,0.249184375,2.461368,10.003693,12.465061,3.143167,74066.0,39554.0,725208.0,1423226.0,0.0,1.0,0.877914,6.0,917711.0,23661.0,23561.0,24786.0,24732.0,26287.0,26457.0,149484.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.55,6,10000,1,0,0,15.233,176000.0,175722.0,175535.0,0.9984204545454546,0.9989358190778617,0.2742734375,2.679562,10.208329,12.887891,3.156647,88781.0,46507.0,755226.0,1381658.0,0.0,1.0,0.915637,6.0,902099.0,25854.0,25722.0,27314.0,27284.0,29235.0,29166.0,164575.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.6,6,10000,1,0,0,15.536,192000.0,191706.0,191479.0,0.99846875,0.9988158951728167,0.2991859375,3.048528,10.4415,13.490028,3.165517,104614.0,54062.0,785246.0,1341971.0,0.0,2.0,0.9513,6.0,884895.0,27879.0,28316.0,29570.0,29552.0,32049.0,32119.0,179485.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.65,6,10000,1,0,0,16.198,208000.0,207770.0,207522.0,0.9988942307692308,0.9988063724310535,0.324253125,3.880817,10.714825,14.595643,3.172242,119191.0,61048.0,812560.0,1302865.0,0.0,2.0,0.982898,6.0,863939.0,30224.0,30208.0,32115.0,32023.0,35028.0,34918.0,194516.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.7,6,10000,1,0,0,16.331,224000.0,223586.0,223306.0,0.9981517857142858,0.9987476854543665,0.348915625,7.763114,11.084843,18.847958,3.177899,133546.0,67519.0,837065.0,1265693.0,0.0,2.0,1.010941,6.0,841972.0,32392.0,32606.0,34470.0,34567.0,37760.0,37496.0,209291.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.75,6,10000,1,0,0,16.476,240000.0,236290.0,235994.0,0.9845416666666666,0.9987473020440983,0.368740625,75.088871,11.495864,86.584735,3.197581,145485.0,72464.0,860495.0,1232644.0,0.0,2.0,1.030835,6.0,820352.0,33975.0,33998.0,36633.0,36651.0,39777.0,39934.0,220968.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.8,6,10000,1,0,0,16.568,256000.0,240133.0,239824.0,0.93801953125,0.9987132130944102,0.374725,302.825284,11.613262,314.438547,3.195552,146438.0,73270.0,862663.0,1223261.0,0.0,2.0,1.033882,6.0,813025.0,34458.0,34839.0,36770.0,37047.0,40304.0,40493.0,223911.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.85,6,10000,1,0,0,16.959,272000.0,240286.0,239984.0,0.8834044117647059,0.9987431643957617,0.374975,574.157273,11.62715,585.784423,3.199013,147384.0,73300.0,865381.0,1222745.0,0.0,2.0,1.034117,6.0,812892.0,34428.0,34518.0,37067.0,37086.0,40442.0,40501.0,224042.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.9,6,10000,1,0,0,16.832,288000.0,240267.0,239957.0,0.8342604166666666,0.9987097687156372,0.3749328125,819.859846,11.6495,831.509345,3.199031,147818.0,73658.0,863630.0,1222184.0,0.0,2.0,1.036719,6.0,812509.0,34592.0,34813.0,37007.0,36977.0,40592.0,40033.0,224014.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,0.95,6,10000,1,0,0,17.211,304000.0,240343.0,240036.0,0.7906019736842105,0.998722658866703,0.37505625,1038.369949,11.620711,1049.99066,3.198287,147117.0,73376.0,865243.0,1222661.0,0.0,2.0,1.034525,6.0,813221.0,34676.0,34555.0,37043.0,37187.0,40545.0,40080.0,224086.0,10000.0
STV-r1p4,starve,1,4,6,torus3d_transpose,1,1.0,6,10000,1,0,0,16.887,320000.0,240415.0,240106.0,0.751296875,0.9987147224590812,0.375165625,1234.650842,11.630009,1246.280851,3.198812,147600.0,73508.0,862791.0,1222009.0,0.0,2.0,1.035877,6.0,811237.0,34655.0,34679.0,36786.0,37112.0,40576.0,40354.0,224162.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.05,3,10000,1,0,0,10.272,16000.0,15937.0,15925.0,0.9960625,0.9992470352011044,0.0248828125,2.002637,5.0,7.002637,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.1,3,10000,1,0,0,10.312,32000.0,31899.0,31878.0,0.99684375,0.9993416721527321,0.049809375,2.009662,5.0,7.009662,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.15,3,10000,1,0,0,10.418,48000.0,47896.0,47865.0,0.9978333333333333,0.9993527643226991,0.0747890625,2.022292,5.0,7.022292,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.2,3,10000,1,0,0,10.409,64000.0,64041.0,64000.0,1.000640625,0.9993597851376462,0.1,2.041375,5.0,7.041375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.25,3,10000,1,0,0,10.755,80000.0,79913.0,79857.0,0.9989125,0.9992992379212393,0.1247765625,2.066243,5.0,7.066243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.3,3,10000,1,0,0,10.833,96000.0,95859.0,95793.0,0.99853125,0.9993114887491003,0.1496765625,2.100686,5.0,7.100686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.35,3,10000,1,0,0,10.800,112000.0,111637.0,111562.0,0.9967589285714286,0.9993281797253599,0.174315625,2.143445,5.0,7.143445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.4,3,10000,1,0,0,11.004,128000.0,127612.0,127529.0,0.99696875,0.9993495909475598,0.1992640625,2.198669,5.0,7.198669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.45,3,10000,1,0,0,11.207,144000.0,143677.0,143592.0,0.9977569444444444,0.9994083952198334,0.2243625,2.270572,5.0,7.270572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.5,3,10000,1,0,0,11.476,160000.0,159652.0,159558.0,0.997825,0.9994112194021998,0.249309375,2.368104,5.0,7.368104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.55,3,10000,1,0,0,11.778,176000.0,175723.0,175620.0,0.9984261363636364,0.9994138502074288,0.27440625,2.50656,5.0,7.50656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.6,3,10000,1,0,0,11.624,192000.0,191714.0,191600.0,0.9985104166666666,0.9994053642404832,0.299375,2.704008,5.0,7.704008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV-v3,private,,0,6,torus3d_neighbor,1,0.65,3,10000,1,0,0,11.982,208000.0,207782.0,207656.0,0.998951923076923,0.9993935952103647,0.3244625,3.04599,5.0,8.04599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
